track_name,track_artist,track_id,user_id,playlist_id,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,danceability_binary
Dona Maria,Thiago Brava,0dGqIEsFN3KakdPCMkgjre,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",0.746,0.447,B,-7.485,0.118,0.846,0.0,0.201,0.924,139.994,1
L'altra dimensione,Måneskin,36ONZ2CvV8KsLPapNPGTqa,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['indie rock italiano', 'italian pop']",0.715,0.839,F,-2.35,0.0602,0.524,0.0,0.266,0.539,111.371,1
Lingus,Snarky Puppy,68d6ZfyMUYURol2y15Ta2Y,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['contemporary jazz', 'funk rock', 'jazz', 'progressive jazz fusion']",0.457,0.776,A,-10.238,0.142,0.147,0.676,0.689,0.476,129.896,0
Lo Que Siento,Cuco,3oyf4dalm17kzTE8LJDbgR,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['bedroom pop', 'dream pop']",0.326,0.685,A#,-5.576,0.179,0.503,0.0,0.427,0.409,86.882,0
Skiptracing,Mild High Club,4I77FZbsed188zTLXXXWfQ,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['indie garage rock', 'neo-psychedelic']",0.72,0.677,B,-9.203,0.0245,0.0749,9.65e-05,0.397,0.821,109.405,1
Make It Better (feat. Smokey Robinson),Anderson .Paak,4SBVWkRIMJ6WBCYPvr5Bwr,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['escape room', 'hip hop', 'indie soul', 'neo soul']",0.676,0.56,E,-6.024,0.0643,0.0112,0.00403,0.137,0.551,178.555,1
Reachin' 2 Much (feat. Lalah Hathaway),Anderson .Paak,577g1tDBKntqev2lLDydxs,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['escape room', 'hip hop', 'indie soul', 'neo soul']",0.588,0.654,E,-4.76,0.0676,0.0009,4.88e-05,0.105,0.329,120.367,0
Crazy Dream,Tom Misch,7LNI08YZRk67lg7KaPABfg,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['indie soul', 'jazz pop']",0.852,0.664,A,-5.179,0.123,0.12,0.00113,0.0737,0.148,95.815,1
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['dance pop', 'pop']",0.787,0.673,B,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962,1
American Boy,Estelle,22UDw8rSfLbUsaAGTXQ4Z8,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['neo soul', 'r&b']",0.727,0.729,C,-2.99,0.326,0.171,0.0,0.07,0.512,117.932,1
I'm Still Standing,Elton John,1jDJFeK9x3OZboIAHsY9k2,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['glam rock', 'mellow gold', 'piano rock', 'rock']",0.504,0.904,F#,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,0
Get Dis Money,Slum Village,6xrjmQMIIYgLgjCOeq2dee,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['alternative hip hop', 'detroit hip hop', 'hardcore hip hop', 'hip hop']",0.881,0.523,B,-4.87,0.338,0.142,0.0,0.0771,0.75,96.506,1
Splash Bang Boom,Conjunto Corona,6tvOMUQGsnnNf7X15JiTT1,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['hip hop tuga', 'portuguese rock', 'rap portuense']",0.743,0.504,E,-8.097,0.211,0.283,0.00215,0.106,0.503,169.484,1
How Can You Mend a Broken Heart,Al Green,6lUXneXZ9jc3HSMHgd8oqh,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",0.467,0.42,E,-6.957,0.0398,0.509,2.56e-05,0.0707,0.365,146.512,0
These Walls,Kendrick Lamar,7uWVT3UkCAZyANvv0bdyQn,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.752,0.489,C#,-5.233,0.137,0.11,3.57e-06,0.202,0.373,108.005,1
Groovin',Flamingosis,01TeWe9FtQOOoO1xD8idoU,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,['chillhop'],0.707,0.886,B,-3.432,0.0603,0.000699,0.396,0.117,0.75,117.976,1
Bielzinho / Bielzinho (Xinobi Remix),Xinobi,7jKbMUFyShIZFkLXfJbZWy,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,['melodic house'],0.791,0.846,G#,-8.365,0.0466,0.0716,0.766,0.0748,0.29,119.999,1
Due ali,Frah Quintale,4GF6LAJOxoKJO2zwXIb2gY,anaserrogomes,6FFL1eEImfMfdvDiWJKlL7,"['italian hip hop', 'italian indie pop', 'italian pop', 'milan indie']",0.724,0.678,D,-6.104,0.0852,0.507,0.0,0.103,0.418,118.045,1
Vestido Estampado,Ana Carolina,6fXhVRbRgeDUyeckTYhzwd,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['mpb', 'musica juiz-forana']",0.566,0.355,A,-7.778,0.0312,0.852,5.85e-05,0.96,0.331,116.843,0
Prá Rua Me Levar,Ana Carolina,0Z96ZExECrYSQo03nfCak0,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['mpb', 'musica juiz-forana']",0.459,0.357,D,-7.509,0.0315,0.69,0.0,0.718,0.167,106.65,0
Vilarejo,Marisa Monte,4TEVYGrLOKCpZtdFl7RtcS,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,['mpb'],0.631,0.496,C#,-10.194,0.0289,0.869,6.95e-05,0.15,0.77,134.935,1
Chega De Saudade,Antônio Carlos Jobim,3vNwY4KaBRnJP4G6UBJPZH,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian classical', 'brazilian jazz', 'latin classical', 'mpb', 'violao']",0.484,0.405,A,-15.722,0.043,0.916,0.11,0.0865,0.62,82.221,0
Samba Em Preludio - Live,Vinícius de Moraes,7yYKjc8k6UrqeBig0bDeFy,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba']",0.578,0.358,B,-18.297,0.185,0.828,0.00335,0.109,0.415,119.197,0
Desde Que O Samba É Samba,Caetano Veloso,628hP5ZZjXTz4AnIyDfDZ0,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",0.618,0.153,D,-16.856,0.0415,0.928,0.00558,0.134,0.324,136.361,1
Samba De Verão,Caetano Veloso,1vt0n3GcAYrsSMue1C6OtC,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",0.731,0.299,F,-17.199,0.0485,0.889,0.223,0.11,0.46,119.768,1
Preciso Me Encontrar,Cartola,1op7nM2R2M6FAU6dSCTRWV,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'samba-enredo', 'velha guarda']",0.563,0.425,D,-13.814,0.0665,0.913,0.0054,0.306,0.679,77.209,0
Sonhos,Caetano Veloso,5aLk4GGEXZ0OaqECiNQ4KK,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",0.64,0.205,C,-12.711,0.0803,0.599,3.63e-06,0.114,0.565,120.26,1
O Que Será (A Flor Da Terra),Chico Buarque,0rfbvwLPBLBsEd4Bxz8IVb,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'fado', 'mpb', 'tropicalia']",0.435,0.671,D,-10.75,0.0586,0.487,0.0,0.589,0.792,157.564,0
Desalento,Chico Buarque,0MoaSi9IqvlP2RPRn8Afm7,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'fado', 'mpb', 'tropicalia']",0.489,0.707,A#,-7.295,0.0321,0.274,0.00428,0.193,0.817,131.676,0
Tua Cantiga,Chico Buarque,6hatV73vARq4HbTM63hMWw,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'fado', 'mpb', 'tropicalia']",0.63,0.38,G#,-10.568,0.0328,0.646,1.27e-05,0.114,0.315,82.033,1
A Moça do Sonho,Chico Buarque,3IjOo8PPaTTD5ypXUvPUSs,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'fado', 'mpb', 'tropicalia']",0.444,0.181,B,-10.341,0.0376,0.899,0.0,0.181,0.306,128.882,0
Queremos Saber,Erasmo Carlos,1Zyi6j41mIR6Q2tETNjFP5,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'jovem guarda', 'mpb', 'tropicalia', 'velha guarda']",0.495,0.45,E,-8.533,0.0273,0.898,0.000167,0.101,0.279,121.517,0
Corcovado (Quiet Nights Of Quiet Stars),Stan Getz,204tfkWrfEkzlG6H0iF46C,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bebop', 'bossa nova', 'cool jazz', 'jazz', 'jazz saxophone', 'latin jazz', 'samba-jazz', 'vocal jazz']",0.526,0.129,A,-16.818,0.0456,0.958,0.000704,0.144,0.335,128.908,0
Gostava Tanto De Você,Tim Maia,6eDMElxeeKXs4DHTb0dGP0,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian boogie', 'brazilian soul', 'mpb']",0.563,0.886,A,-9.008,0.0993,0.0479,7.33e-05,0.0384,0.717,89.234,0
Águas De Março,Elis Regina,15ouqiBsgL12olEwP3COsH,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz', 'mpb', 'samba']",0.654,0.393,D#,-13.392,0.129,0.865,2.97e-06,0.123,0.533,143.801,1
Chega de Saudade,João Gilberto,0dWOiVQwoUYTtXD0VVgmJQ,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz', 'cool jazz', 'jazz guitar', 'samba', 'violao']",0.563,0.242,E,-16.004,0.0327,0.743,0.0,0.166,0.647,87.771,0
Mora Na Filosofia,Caetano Veloso,6SUVaYcJMAsWzlfyi8c2rB,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",0.472,0.224,D,-14.886,0.0411,0.705,0.0117,0.121,0.17,134.32,0
Sim Ou Nao,Till Brönner,4irra9bayPIqklw2LG7RoY,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['contemporary vocal jazz', 'german jazz', 'jazz brass', 'jazz trumpet']",0.479,0.217,C#,-17.873,0.0296,0.847,0.0109,0.0861,0.198,173.668,0
Resposta Ao Tempo,Nana Caymmi,22qCXqA9k4vXa4rHsuYthX,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'velha guarda']",0.612,0.321,C,-12.164,0.0301,0.495,1.05e-05,0.191,0.358,100.767,1
Pra Machucar Meu Coração,Rosa Passos,5uhAtnaJcQcPuR8bHU6TKe,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,['bossa nova'],0.639,0.365,E,-11.768,0.0256,0.878,0.165,0.0953,0.189,106.182,1
Pra Dizer Adeus,Till Brönner,33uhhJC9k85M8DY5ffAGb5,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['contemporary vocal jazz', 'german jazz', 'jazz brass', 'jazz trumpet']",0.565,0.207,A,-15.04,0.0273,0.981,0.0521,0.109,0.0822,96.469,0
O Que Sera?,Till Brönner,1bAnTqAtb5SZc9N58do9nU,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['contemporary vocal jazz', 'german jazz', 'jazz brass', 'jazz trumpet']",0.919,0.428,C#,-11.754,0.0467,0.695,0.0101,0.124,0.792,125.085,1
Pecado É Lhe Deixar de Molho - 2004 Digital Remaster,Tribalistas,3ojb700W5IwWvVZUZ9CuLo,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb']",0.611,0.227,F,-12.722,0.0513,0.851,0.000227,0.193,0.169,104.128,1
Morena Flor,Toquinho,2tw9SnQvsS9tnucURHDwhD,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'velha guarda', 'violao']",0.428,0.342,F,-14.629,0.0332,0.695,0.0117,0.0984,0.524,92.485,0
Onde Anda Você,Toquinho,24bOiXGnWfwged0gg0LemU,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'velha guarda', 'violao']",0.62,0.309,E,-14.528,0.043,0.698,0.0424,0.119,0.6,109.459,1
Samba de Verão,Marcos Valle,0ivhQEsgDPmAkLKlwWcR9l,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian boogie']",0.763,0.551,A,-10.277,0.03,0.724,0.00751,0.0547,0.892,135.838,1
Falando De Amor,Antônio Carlos Jobim,32WAi7walx6YjFZswx9HiD,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian classical', 'brazilian jazz', 'latin classical', 'mpb', 'violao']",0.358,0.19,G,-16.735,0.0298,0.879,0.0159,0.13,0.173,82.625,0
A Chuva Sem Gal,Joyce Moreno,51n8FkiDdHnpdCpWceridp,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz']",0.338,0.248,E,-12.393,0.0331,0.949,0.000375,0.155,0.15,66.343,0
Samba D,The Ipanemas,0MtiasQtiItmwXJqRRMqAE,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'samba-jazz']",0.734,0.494,F,-12.798,0.0556,0.811,0.856,0.138,0.837,159.999,1
Deixa A Gira Girar,Various Artists,3BD2hlwoExMUXUpxcYxaWx,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,No Genre,0.512,0.602,C#,-10.217,0.0374,0.621,0.000172,0.0742,0.563,112.901,0
Zum-Zum,Edu Lobo,4ApvuCjlZNe3RoIFoBX29y,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'velha guarda']",0.58,0.233,A,-18.373,0.0487,0.862,0.305,0.18,0.757,97.532,0
Divina Comédia Humana,Belchior,0dKnQQ0NNs4i7DvevY0DKv,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian rock', 'mpb']",0.533,0.327,E,-11.839,0.0306,0.738,0.0,0.275,0.423,94.996,0
Flor de Lis,Djavan,1TX4h6MrIZ0K3r4OOG11WO,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['mpb', 'musica alagoana']",0.549,0.502,D,-16.202,0.0493,0.223,0.0,0.0622,0.781,85.793,0
É Isso Aí (The Blower'S Daughter),Ana Carolina,6tvnj77OJD0DJTgSIi6fQ3,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['mpb', 'musica juiz-forana']",0.294,0.321,G#,-8.783,0.0293,0.638,0.0,0.947,0.224,107.134,0
Bim Bom,João Gilberto,45gBYIbizYRUtvVFsRIHAu,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz', 'cool jazz', 'jazz guitar', 'samba', 'violao']",0.633,0.5,C,-13.941,0.0396,0.461,0.00215,0.0822,0.813,91.947,1
Mais Que Amor,Marcos Valle,1ipSlybrRRxQt2IIANFefb,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian boogie']",0.293,0.143,C,-16.188,0.0298,0.96,0.801,0.162,0.0895,78.012,0
Para Os Filhos de Abraão,Marcos Valle,17l0hKBtQ0y1LiZOL9EjkI,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian boogie']",0.7,0.583,F,-10.824,0.0681,0.38,0.501,0.12,0.768,132.765,1
Antigua,Antônio Carlos Jobim,30pBD2nWDkyNOsasGjDOVV,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian classical', 'brazilian jazz', 'latin classical', 'mpb', 'violao']",0.518,0.293,A#,-21.016,0.0321,0.127,0.849,0.0969,0.786,136.974,0
Só Tinha De Ser Com Você,Elis Regina,209ucYTS6vWEV5iydrHiOt,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz', 'mpb', 'samba']",0.793,0.372,A#,-15.491,0.0509,0.687,0.573,0.105,0.482,120.134,1
Corcovado,João Gilberto,5NtCtlYpqK7qZT5I3Q2aZJ,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz', 'cool jazz', 'jazz guitar', 'samba', 'violao']",0.441,0.217,D,-15.396,0.0309,0.869,0.000128,0.149,0.51,135.531,0
Once I Loved (O Amor en Paz),Frank Sinatra,0VEN0w8HNVS3euQbULrZNg,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['adult standards', 'easy listening', 'lounge']",0.252,0.162,A,-15.664,0.0317,0.816,0.0498,0.099,0.138,182.475,0
Roda-Viva,Chico Buarque,06ND7qqsmIRCuWdQNQIlTE,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'fado', 'mpb', 'tropicalia']",0.502,0.512,A#,-8.097,0.0337,0.793,1.8e-05,0.235,0.651,133.174,0
Futuros Amantes,Chico Buarque,6sbrjXKaQJWJvcnHCeEwcs,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'fado', 'mpb', 'tropicalia']",0.484,0.346,A,-10.368,0.0313,0.88,0.000122,0.123,0.198,83.768,0
Velha Infância - 2004 Digital Remaster,Tribalistas,1mSxbLW7fKABfeY4lGpg0E,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb']",0.442,0.616,F#,-8.128,0.0353,0.457,0.000168,0.144,0.565,113.02,0
Já Sei Namorar - 2004 Digital Remaster,Tribalistas,352FuGmGJClPjojSYjNrXG,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb']",0.671,0.836,A,-6.672,0.0567,0.687,0.000559,0.132,0.837,145.532,1
Lá de Longe - 2004 Digital Remaster,Tribalistas,3W9Qdv4cT8CWaXiXRYo3n0,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb']",0.421,0.202,A,-11.661,0.0302,0.967,7.98e-06,0.303,0.458,162.059,0
Mina Do Condomínio,Seu Jorge,5aGx8GTUwagGMMqt2btrH4,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['mpb', 'samba-rock']",0.674,0.864,B,-4.335,0.0322,0.584,0.0,0.0969,0.968,96.001,1
Mania De Você,Rita Lee,6owwZC8gUvrBuygvOHaYXb,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'tropicalia']",0.628,0.312,G,-13.396,0.0321,0.802,1.45e-06,0.101,0.559,124.692,1
Lembra de Mim,Ivan Lins,6OxRX1BuBlQVH3Vi9qAJ74,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'velha guarda']",0.544,0.34,A,-16.251,0.0435,0.286,0.000552,0.0993,0.21,172.138,0
Foi Um Rio Que Passou Em Minha Vida,Paulinho Da Viola,4R3KThu3ex03ri8KJYsvdz,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'pagode', 'samba', 'velha guarda', 'violao']",0.723,0.669,A,-10.727,0.058,0.478,1.22e-06,0.0778,0.899,111.712,1
Só Em Teus Braços,Various Artists,2dFECT9R1ks28Is0ucYBGP,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,No Genre,0.635,0.336,F,-14.146,0.0359,0.831,0.000442,0.106,0.419,116.901,1
Meu louco desejo,Dona Onete,1FVYhGaHkSSzOUqHCkOVoi,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian indie', 'carimbo', 'musica popular paraense']",0.777,0.453,E,-7.877,0.0376,0.449,0.000414,0.24,0.541,116.996,1
Último Romance,Los Hermanos,0ZPquQV2aKmDfwPjvMdvRp,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",0.406,0.665,D#,-6.264,0.0286,0.509,0.000641,0.112,0.553,159.997,0
Sentimental,Los Hermanos,6Zv4HVHfadVo3JQSSbwY7r,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",0.646,0.384,F#,-10.214,0.0287,0.124,0.0113,0.112,0.241,128.009,1
Primavera,Los Hermanos,3DeJRsFwGGsX0TC6k4aEWm,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",0.339,0.624,G#,-4.755,0.0313,0.421,1.36e-05,0.126,0.408,200.332,0
Corre Corre,Los Hermanos,3GZyhpfVcfCkQ3pIimAij8,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",0.61,0.748,F,-8.466,0.0269,0.122,0.926,0.125,0.916,131.944,1
Samba a Dois,Los Hermanos,1YA45ebLWaMLq88FinN8RT,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",0.787,0.534,F,-7.586,0.0375,0.524,0.00854,0.108,0.979,134.862,1
Balanço crioulo,Dona Onete,6vfRbhYHocM435d6Ar8ma6,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian indie', 'carimbo', 'musica popular paraense']",0.699,0.854,C,-7.105,0.05,0.443,0.000211,0.264,0.934,140.008,1
Baile de Máscaras (Recarnaval),Bala Desejo,7M8ufi5rmgnWpJfPidV4g8,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,['nova mpb'],0.514,0.626,B,-9.747,0.0515,0.378,0.00521,0.0999,0.61,148.196,0
Dó a Dó,Zé Ibarra,3RiqkzRxio1sJqwBoZQk4u,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,['nova mpb'],0.463,0.0441,F#,-17.013,0.0417,0.983,8.78e-05,0.15,0.219,135.345,0
Um Amor Puro,Djavan,3PlKQNlbL4767rND3HnqSI,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['mpb', 'musica alagoana']",0.682,0.343,C,-9.866,0.0299,0.0188,0.0,0.118,0.164,117.11,1
Pescador (feat. Zé Ibarra),Daparte,2gVIIGDeVf5O2KqrKwwrp3,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,['belo horizonte indie'],0.499,0.461,B,-11.036,0.0394,0.495,3.07e-05,0.159,0.201,143.984,0
Paisagem Da Janela,Milton Nascimento,4IPYyiEzF9DEIvLIkHUiro,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'musica popular mineira', 'samba']",0.677,0.396,C,-12.232,0.0305,0.483,0.0,0.326,0.644,110.285,1
Homenagem aos orixás,Dona Onete,16qJ3Kys5EYru2YKsJY5H2,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian indie', 'carimbo', 'musica popular paraense']",0.717,0.704,C,-6.507,0.0583,0.671,1.08e-06,0.0814,0.86,109.979,1
O Vencedor,Los Hermanos,450D51F9j97GfKw7Jms1fg,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",0.682,0.881,F#,-4.551,0.027,0.353,0.263,0.238,0.911,109.999,1
Juízo Final,Nelson Cavaquinho,3ePoh7vNGKOTuzjMNOB7I7,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'pagode', 'samba', 'velha guarda']",0.729,0.768,G,-9.83,0.0557,0.397,0.000925,0.116,0.849,157.884,1
Depois de Ter Você - Ao Vivo,Maria Bethânia,2OGTo6ZsIrRr1F7rtd7PbP,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba de roda', 'umbanda']",0.43,0.378,A,-14.107,0.0614,0.337,1.72e-05,0.648,0.252,143.892,0
Ex-Amor,Martinho Da Vila,1cHmLtt9MiXqj29rqMWqBU,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['axe', 'mpb', 'pagode', 'samba', 'samba-enredo', 'umbanda', 'velha guarda']",0.512,0.688,G,-7.496,0.0514,0.383,0.0,0.312,0.904,103.015,0
Simples,Toco,0krP2bSy0o6mP9hbIdwVxx,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,No Genre,0.851,0.256,D,-13.844,0.0415,0.924,0.555,0.121,0.659,110.021,1
Figa De Guiné,Alcione,0r3Mm4DMDknVpd9phO76v0,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['axe', 'mpb', 'musica maranhense', 'pagode', 'pagode novo', 'samba']",0.638,0.727,C,-7.56,0.0564,0.639,0.0,0.117,0.946,97.947,1
Água de Beber,Quarteto Jobim-Morelenbaum,1IkE3IsuP4HNU073wsE6T5,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'samba-jazz']",0.781,0.477,B,-9.463,0.0818,0.776,0.0346,0.0954,0.375,150.147,1
Manha de Carnaval,João Donato,0kfdvJhyb0QHBG1IM9Vlht,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz', 'piano mpb', 'velha guarda']",0.722,0.208,A,-23.775,0.0466,0.481,0.881,0.119,0.88,116.793,1
O Barquinho,Nara Leão,5TUmfePkCdoSYSavOykhau,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'brazilian jazz', 'mpb', 'samba', 'tropicalia', 'velha guarda']",0.682,0.201,C#,-16.707,0.0573,0.859,0.256,0.0929,0.499,144.523,1
Sob A Luz Do Sol,Various Artists,3Auvhj3FABvtpBRodA9w9D,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,No Genre,0.768,0.628,F#,-12.219,0.0672,0.284,0.278,0.0946,0.58,101.989,1
A Bossa Eletirca Do Norte,A Bossa Elétrica,6lITCpMnOoajM8tm8Y4OR9,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,No Genre,0.684,0.397,D,-13.394,0.0329,0.678,0.897,0.091,0.174,139.945,1
Rico Suave Bossa Nova,Jay Dee,2hR5vP6MiTSdkFY8jfsCLb,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,['alternative hip hop'],0.662,0.748,A,-11.69,0.302,0.0183,0.544,0.0504,0.914,197.975,1
A Tonga Da Mironga Do Kabuletê,Toquinho,5BIsNWsHDfCeU8dYexiCsQ,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'velha guarda', 'violao']",0.673,0.0326,G,-31.358,0.0387,0.984,0.905,0.1,0.821,142.844,1
"Você, Amiga",Ivan Lins,7xHnICn3Gyf6Wxs1TM7GbY,anaserrogomes,3X73yGVNsF0J8Kln7vJlOr,"['bossa nova', 'mpb', 'samba', 'velha guarda']",0.433,0.368,B,-8.27,0.026,0.465,0.00048,0.184,0.342,134.096,0
