track_name,track_artist,track_id,user_id,playlist_id,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,duration_ms,popularity_binary
Elevator Operator,Courtney Barnett,0NTmSihjI017jxwLSaXf9C,Rafa,2MsVQ8D76Env146biYvIGF,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",0.683,0.76,C#,-7.42,0.0325,0.000734,0.00983,0.366,0.787,131.677,0,194946,0
An Illustration of Loneliness (Sleepless in New York),Courtney Barnett,28YYOf6qFRS8UlkZrRLsjd,Rafa,2MsVQ8D76Env146biYvIGF,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",0.515,0.644,C,-6.789,0.0317,0.000109,0.0133,0.16,0.965,203.785,0,190920,0
Small Poppies,Courtney Barnett,2q8Ur6nSOns8uNF8MVALnr,Rafa,2MsVQ8D76Env146biYvIGF,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",0.34,0.434,G,-9.257,0.027,0.00461,0.0118,0.114,0.233,170.576,0,419906,0
Aqua Profunda!,Courtney Barnett,2VBe4WvMrxNT7t2vlQxD4A,Rafa,2MsVQ8D76Env146biYvIGF,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",0.706,0.661,B,-7.645,0.033,0.000126,0.286,0.125,0.641,135.916,0,119920,0
Dead Fox,Courtney Barnett,0Q5az8qDPrZTrUqsMNzIac,Rafa,2MsVQ8D76Env146biYvIGF,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",0.578,0.688,B,-6.153,0.0388,9.48e-05,2.13e-05,0.0846,0.555,128.567,0,213080,0
Debbie Downer,Courtney Barnett,5RtqxutwszQYxCSXve6sM0,Rafa,2MsVQ8D76Env146biYvIGF,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",0.518,0.749,A,-6.239,0.0318,7.51e-05,2.15e-05,0.133,0.424,129.143,0,197560,0
Boxing Day Blues,Courtney Barnett,0b9cBuUYuFyymr5ipxt63M,Rafa,2MsVQ8D76Env146biYvIGF,"['art pop', 'australian indie', 'chamber pop', 'indie pop', 'indie rock', 'melbourne indie', 'noise pop', 'seattle indie', 'singer-songwriter']",0.607,0.0604,D,-15.319,0.0361,0.94,0.000198,0.103,0.362,124.788,0,182062,0
Sun May Shine,Tamino,1CqjwovM2CptoWWmy6xQdE,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.495,0.434,A#,-9.202,0.0271,0.677,0.0454,0.0835,0.0867,105.198,48,248906,1
Tummy,Tamino,3McYbdoWDLg4UynlqfAugA,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.651,0.47,D,-9.153,0.0329,0.559,0.00425,0.0919,0.364,98.957,49,190146,1
Chambers,Tamino,6z3hAgCmorPbjaGSz9xRLx,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.717,0.421,D#,-11.369,0.0363,0.117,0.0753,0.151,0.231,122.986,43,267840,0
So It Goes,Tamino,0MPTvnXkzxpKTPwIG9Qm5u,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.565,0.404,G,-10.568,0.0329,0.264,0.073,0.212,0.184,115.942,42,295280,0
Indigo Night,Tamino,62DFvt3IhKq2i8wyigqeFO,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.538,0.335,D#,-10.657,0.0321,0.625,0.117,0.106,0.15,111.799,63,255493,1
Cigar,Tamino,01Y7ntOQnQtfcBYQuAR4Jf,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.589,0.382,F#,-9.56,0.0283,0.567,0.000203,0.0884,0.209,77.996,55,247133,1
Each Time,Tamino,5f32woQd5AwVc6iKeSPCcP,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.561,0.541,G#,-9.025,0.026,0.00126,0.0856,0.0912,0.322,96.109,40,311426,0
Verses,Tamino,7tfrW6nUo2YeQGqNZcsfbr,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.375,0.339,E,-11.138,0.0345,0.88,0.044,0.111,0.341,173.556,41,188253,0
w.o.t.h,Tamino,2wrk1QM72i5hPOEzU6nGMk,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.352,0.591,C#,-10.607,0.0536,0.275,0.117,0.106,0.254,141.046,41,235040,0
Intervals,Tamino,7mm1KmRATyCQRc9ayFoTU2,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.439,0.39,C,-12.151,0.0293,0.229,0.00131,0.0852,0.13,154.934,43,218080,0
Persephone,Tamino,4tIbyvltn6p8NNzuGOyJUH,Rafa,2MsVQ8D76Env146biYvIGF,['belgian indie'],0.609,0.21,C,-15.016,0.0304,0.738,0.000149,0.102,0.148,123.835,55,305253,1
Climbing Up the Walls,Radiohead,2PDQReEXBViVwkrbQ34vd7,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.243,0.656,B,-7.475,0.041,0.0979,0.141,0.195,0.221,77.712,63,285200,1
Missed,PJ Harvey,2tVMNPTbICJLm80kJP95aJ,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.647,0.351,A,-18.835,0.0266,0.0336,0.00233,0.0495,0.845,103.877,38,265173,0
Rub 'Til It Bleeds,PJ Harvey,2nZdhNwhvoaUIDqPG9rtz1,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.338,0.425,C,-15.989,0.0357,0.0481,0.123,0.305,0.51,150.714,36,303666,0
Hook,PJ Harvey,6B7b8ZdZUkPcjdrzVNvmse,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.119,0.718,G,-14.165,0.0532,0.144,0.804,0.302,0.364,187.749,31,236506,0
Man-Size Sextet,PJ Harvey,7basDIxL6qM7v0N8NP1bGo,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.39,0.233,F,-18.287,0.0772,0.648,0.000722,0.106,0.366,141.887,30,136000,0
Highway '61 Revisited,PJ Harvey,1weOavX2CfP2pfGNVTVMsT,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.584,0.634,D,-16.323,0.0454,0.00563,1.53e-05,0.266,0.705,102.475,32,177306,0
50ft Queenie,PJ Harvey,3fJprjhRxTVtOp18EHdNfu,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.424,0.65,G,-16.188,0.0675,0.000523,0.853,0.111,0.753,126.207,40,143666,0
Yuri-G,PJ Harvey,72W93VrqRaDiyn3FushDXO,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.55,0.487,F#,-17.308,0.0538,0.00179,0.422,0.0558,0.949,141.844,33,208226,0
Man-Size,PJ Harvey,3X4qUkEhAvGY3qIlpNh1sl,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.685,0.307,A,-19.125,0.0696,0.0198,0.00375,0.108,0.832,128.994,40,196306,0
Dry,PJ Harvey,2fhwvSptDeBj8Yw9FufioZ,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.445,0.456,D,-15.454,0.0308,0.000861,0.000905,0.15,0.471,99.871,33,203560,0
VCR,The xx,0Cr3j6qhDItBeFbAzdXtN2,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.755,0.482,C,-12.729,0.03,0.891,0.818,0.1,0.48,109.354,63,177093,1
Islands,The xx,0Rqwa6i410IwhTiugt6vXi,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.871,0.472,E,-11.077,0.0756,0.74,0.269,0.145,0.707,124.04,69,160720,1
Heart Skipped A Beat,The xx,7ygrTWuppClAgsCa8QD5go,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.825,0.347,B,-13.148,0.0504,0.554,0.813,0.0893,0.511,122.742,54,242266,1
Fantasy,The xx,3kMWvClYqkjWK5hjgDIyYy,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.254,0.0749,G#,-15.489,0.0391,0.678,0.911,0.11,0.0348,126.868,49,158240,1
Shelter,The xx,74quLhuRBoSU6zMagxUQZC,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.264,0.377,C,-15.678,0.0803,0.802,0.537,0.107,0.0621,214.67,51,270240,1
Basic Space,The xx,0G1Lnbm8oXN5Wzn9e729gK,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.94,0.208,A,-15.237,0.0851,0.209,0.0832,0.105,0.149,115.873,49,188120,1
Infinity,The xx,2qKioq4HNraWk0DXH4Rdut,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.631,0.267,A,-13.962,0.0296,0.814,0.884,0.111,0.139,109.169,53,313386,1
Night Time,The xx,0ibXYHIS1vPqpkm1LoIWZR,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.68,0.391,B,-11.754,0.032,0.509,0.186,0.122,0.137,122.006,50,216853,1
Stars,The xx,4dSI5Fa2sDC5HTNvH88o07,Rafa,2MsVQ8D76Env146biYvIGF,"['downtempo', 'dream pop', 'indietronica']",0.676,0.199,A,-17.737,0.0282,0.826,0.0241,0.144,0.185,104.018,49,262640,1
Airbag,Radiohead,7c378mlmubSu7NGkLFa4sN,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.305,0.872,D,-7.313,0.0503,0.00786,0.8,0.261,0.648,167.959,64,287880,1
Paranoid Android,Radiohead,6LgJvl0Xdtc73RJ1mmpotq,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.251,0.848,F,-6.501,0.0579,0.0377,0.00591,0.0545,0.207,163.709,73,387213,1
Exit Music (For A Film),Radiohead,0z1o5L7HJx562xZSATcIpY,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.293,0.276,E,-11.357,0.0349,0.224,0.122,0.167,0.195,121.603,76,267186,1
Fitter Happier,Radiohead,6wnmRxEbwUK7WLyUtiRuT7,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.432,0.391,A,-14.99,0.242,0.813,0.00363,0.155,0.744,123.538,58,117333,1
Electioneering,Radiohead,0gTRROuntlrPQ64W3J2Etv,Rafa,2MsVQ8D76Env146biYvIGF,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.201,0.888,A,-5.491,0.0707,0.00267,0.0981,0.291,0.329,78.977,61,230626,1
Walk On the Wild Side,Lou Reed,5p3JunprHCxClJjOmcLV8G,Rafa,2iqgdDniMpKmrcV5iXXqVO,"['classic rock', 'glam rock', 'permanent wave', 'rock', 'singer-songwriter']",0.575,0.318,C,-16.729,0.109,0.683,0.000202,0.0934,0.385,104.522,75,254173,1
Honey White,Morphine,6duiokdiw9dEJe7PEgK30h,Rafa,2iqgdDniMpKmrcV5iXXqVO,['boston rock'],0.487,0.713,C,-10.547,0.0481,0.00787,0.00703,0.0964,0.64,77.386,40,186466,0
Library Pictures,Arctic Monkeys,0qfGWpvJGlp17wdTm19ioK,Rafa,2iqgdDniMpKmrcV5iXXqVO,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",0.304,0.939,C#,-5.836,0.0549,0.000142,0.00601,0.136,0.402,96.954,55,142173,1
Soma - 2011 Remaster,The Smashing Pumpkins,1EGa3uFmvkGChrZeIKxGwB,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']",0.291,0.281,G,-11.798,0.0324,0.0241,0.83,0.115,0.0981,134.683,51,398240,1
Seventeen - feat. Norah Jones,Sharon Van Etten,5aHZAZE1r3GitbAAKlM0dI,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['art pop', 'chamber pop', 'indie rock', 'melancholia', 'new jersey indie', 'singer-songwriter']",0.515,0.645,A#,-6.265,0.0316,0.407,0.000441,0.0992,0.307,121.126,0,293029,0
Skeleton Key,Mark Lanegan,4ecdidxyWH9mr8vSiensbj,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['acoustic rock', 'palm desert scene']",0.42,0.656,G,-7.772,0.0304,0.519,0.0172,0.23,0.314,111.083,22,425440,0
Oh My Lover - Demo,PJ Harvey,5aqkJCwD1nBG3ToOoNNhZk,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.46,0.163,D#,-13.727,0.0323,0.608,0.0,0.0823,0.274,80.915,21,150800,0
Speed Trials,Elliott Smith,4gRySBzWoWD2JqEFZnfPuX,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative rock', 'indie rock', 'melancholia', 'singer-songwriter']",0.639,0.371,C,-13.139,0.0307,0.796,0.631,0.114,0.312,102.695,52,182560,1
As The Sun Sets,Sorry,3oVz6gAte5fMQaJn1rPqQf,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['crank wave', 'english indie rock', 'uk post-punk revival']",0.595,0.544,D,-7.495,0.0238,0.35,0.293,0.108,0.268,94.761,37,239013,0
We Float,PJ Harvey,0FTdrBz10BKS1LI7rXAjFp,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative rock', 'art pop', 'melancholia', 'permanent wave', 'piano rock', 'singer-songwriter']",0.526,0.553,C,-10.435,0.0244,0.212,0.000829,0.0662,0.244,99.095,44,367600,0
How Will I Find You?,Jeff Tweedy,57FIWqAoWn3OBehyrRtw5l,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative country', 'chamber pop', 'roots rock', 'singer-songwriter']",0.844,0.116,E,-16.46,0.0493,0.283,0.835,0.0762,0.325,123.873,0,365746,0
Needle In The Hay,Elliott Smith,1bFPKxP56XWDXJOwo3Kvfp,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative rock', 'indie rock', 'melancholia', 'singer-songwriter']",0.562,0.192,A,-17.451,0.0412,0.24,0.0344,0.118,0.313,116.015,56,257586,1
I Hope That I Don't Fall In Love With You,Tom Waits,23Uv9xqLumDqEBNIdHhCcO,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['folk', 'singer-songwriter']",0.539,0.296,C,-11.74,0.0253,0.918,0.0056,0.127,0.545,85.622,62,233533,1
Midnight Lullaby,Tom Waits,76lp85JWnxm976F9sv3EGR,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['folk', 'singer-songwriter']",0.414,0.33,G#,-10.836,0.0343,0.942,0.000467,0.198,0.235,102.484,41,205786,0
The Crawl,Placebo,0rNUGUBibZ5yB3VAbjYEzN,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative rock', 'britpop', 'permanent wave', 'rock']",0.674,0.356,D#,-14.694,0.0306,0.739,0.482,0.115,0.165,130.735,0,179293,0
Pure Morning,Placebo,1TqmZVIyeD4aN4Wa0wbnfy,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative rock', 'britpop', 'permanent wave', 'rock']",0.387,0.898,G#,-6.835,0.0675,0.0372,4.04e-05,0.11,0.202,81.354,1,254760,0
Caroline Says II,Lou Reed,54JXAkc9TFvlpZDpcgsNAS,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['classic rock', 'glam rock', 'permanent wave', 'rock', 'singer-songwriter']",0.482,0.254,C,-13.107,0.0315,0.821,0.00294,0.121,0.345,139.594,38,253573,0
I'm So Tired,Fugazi,6JgHKt0WwdwlXIht6M0mqa,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['alternative rock', 'dc hardcore', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'punk']",0.328,0.13,F#,-15.094,0.0307,0.892,0.0129,0.122,0.169,78.454,66,118933,1
Disney Girls (1957) - Remastered 2009,The Beach Boys,17qLiavc8woWHAPAGZD0Py,Rafa,1z3PGf28nwVRmPbIcjGdFw,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",0.489,0.211,F#,-17.056,0.0316,0.452,0.264,0.261,0.184,83.946,39,250960,0
Narrator,Squid,7xz1YvA6uayMtAXFrFaosP,Rafa,4kebReDa3toTNtqilYqzu0,"['brighton indie', 'crank wave', 'english indie rock', 'uk post-punk revival']",0.434,0.725,D,-6.532,0.0734,0.00127,0.0481,0.667,0.372,133.584,0,508733,0
Alphabet,shame,5sRgg8nw91OefgfuSpNihP,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'modern alternative rock', 'modern rock', 'uk post-punk revival']",0.49,0.817,D,-5.912,0.0272,8.49e-05,0.0129,0.0962,0.369,99.335,0,173573,0
John L,black midi,2qm9mgnZbLX1l7mbxmgzLt,Rafa,4kebReDa3toTNtqilYqzu0,"['avant-prog', 'brutal prog', 'crank wave', 'noise rock', 'uk noise rock', 'uk post-punk revival']",0.366,0.869,D,-5.989,0.398,0.0383,0.0747,0.101,0.0941,134.663,24,313720,0
Ain't Nice,Viagra Boys,1ByVGqBt33n0iT5wgbwVzN,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'stockholm indie']",0.655,0.915,G,-4.488,0.0375,0.00462,0.273,0.0861,0.716,142.028,0,212968,0
Writhing Comedy,Legss,5i3T1bBOGKjrQUvEiHdWRP,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.533,0.593,G,-9.567,0.0565,0.0907,1.2e-05,0.183,0.455,94.95,19,201631,0
Carnal Tongues,Muck Spreader,2NQ0X7t8X1cZZsAx7xUg89,Rafa,4kebReDa3toTNtqilYqzu0,['uk post-punk revival'],0.433,0.899,D,-7.801,0.105,0.00168,0.0619,0.147,0.538,127.202,0,264490,0
Fit For Work,DEADLETTER,7LQulGF6xD5cAVDZA12agn,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.887,0.491,D,-6.938,0.2,0.00415,0.0105,0.0935,0.486,127.025,30,199171,0
Good Old Days,DEADLETTER,5AUYDeMbx9j8YUBzxU5UU6,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.733,0.803,C#,-4.577,0.0562,0.00147,0.00136,0.203,0.551,136.024,32,123151,0
Miura,Souki,1iN1aRWr02B8dRMuAx7LHt,Rafa,4kebReDa3toTNtqilYqzu0,No Genre,0.393,0.857,G,-5.541,0.0398,0.000348,0.0195,0.126,0.222,154.019,0,307792,0
The Spy Who Came In from the Cold,Document,4ZnnSuZ3iZ0YpuSJ7SkSX1,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.162,0.598,C,-9.028,0.0377,0.000244,0.321,0.241,0.148,67.033,31,277826,0
Redevelopment,Home Counties,2DbpXdlHQWMIMK4mOFObo7,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.434,0.886,F,-5.665,0.0535,0.000232,5.8e-05,0.34,0.761,190.353,12,175312,0
Houseplants,Squid,3Q1Q4dftyBYbcCa0YFIhUD,Rafa,4kebReDa3toTNtqilYqzu0,"['brighton indie', 'crank wave', 'english indie rock', 'uk post-punk revival']",0.37,0.968,D,-4.84,0.106,0.00604,2.82e-05,0.162,0.447,165.52,0,258130,0
The Cleaner,Squid,5JCJRbheraNHacbn9v1UWg,Rafa,4kebReDa3toTNtqilYqzu0,"['brighton indie', 'crank wave', 'english indie rock', 'uk post-punk revival']",0.49,0.778,G#,-6.575,0.083,0.0149,0.00265,0.104,0.552,136.549,40,453211,0
Concrete,shame,6X7H3JTAUGAL1rSwohnPBX,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'modern alternative rock', 'modern rock', 'uk post-punk revival']",0.446,0.902,D,-4.698,0.0423,0.00966,0.00301,0.135,0.203,92.496,0,214106,0
Sports,Viagra Boys,5eKlV4rpVpNh4MRYlth0sj,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'stockholm indie']",0.425,0.77,D,-4.765,0.0463,0.00138,0.268,0.641,0.902,129.452,0,237546,0
Blood Brother,Heavy Lungs,2pZ6NBJvcvEnzbmukNmn8Q,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'english indie rock', 'uk post-punk revival']",0.504,0.903,A,-5.28,0.0495,0.000339,0.035,0.112,0.261,93.539,0,217346,0
Roy,Heavy Lungs,2aBE3OhqnK2wVxL0yPfb2T,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'english indie rock', 'uk post-punk revival']",0.302,0.97,D,-5.305,0.111,2.5e-05,0.273,0.122,0.0833,148.944,0,241287,0
Televised Mind,Fontaines D.C.,3rq8wrt867MobyQuum2TBp,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'irish indie rock', 'irish post-punk']",0.37,0.895,B,-5.501,0.0902,0.00811,2.97e-05,0.0993,0.268,140.818,50,250266,1
Television Screens,Fontaines D.C.,7vfgxNTyrX7IAOCpnWiIj0,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'irish indie rock', 'irish post-punk']",0.428,0.9,D,-5.887,0.044,0.107,0.00093,0.0759,0.32,165.903,41,239688,0
Sha Sha Sha,Fontaines D.C.,7BFwBubozsalZrZKGUAYJq,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'irish indie rock', 'irish post-punk']",0.676,0.638,C,-6.113,0.0339,0.00518,3.05e-05,0.172,0.956,170.082,49,151822,1
Living In America,Fontaines D.C.,5vbmcop1D3AFhu53RmZDfZ,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'irish indie rock', 'irish post-punk']",0.437,0.935,E,-6.463,0.0786,0.00122,0.219,0.386,0.179,87.085,36,297053,0
You Said,Fontaines D.C.,6Xc20TtVbAAoxGIKHEqIwQ,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'irish indie rock', 'irish post-punk']",0.463,0.819,C#,-6.544,0.0273,0.00708,0.000491,0.0999,0.311,90.058,44,276866,0
Model Village,IDLES,5Xr8dO5ALeh0r2LQv9kL8H,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'modern rock']",0.47,0.955,F#,-3.074,0.0601,0.00312,0.0,0.0924,0.496,90.373,44,234878,0
Ne Touche Pas Moi,IDLES,7iUOxgnRl2NUYln5nQXhCw,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'modern rock']",0.527,0.973,B,-2.958,0.0498,0.000217,0.0,0.455,0.593,91.045,44,153660,0
Mother,IDLES,7klLTLP8zff6I83OK0AMgO,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'modern rock']",0.321,0.837,C#,-6.271,0.0507,0.00363,0.00306,0.211,0.294,199.36,55,207145,1
Television,IDLES,1VZEFMJkZuppLl2PUsUkC1,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'modern rock']",0.433,0.957,B,-3.917,0.128,0.00369,3.36e-06,0.265,0.139,105.151,49,192506,1
Samaritans,IDLES,75y9LYeAxJtKyPCi9h9NKo,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'modern rock']",0.425,0.948,G,-4.156,0.156,0.000745,0.000329,0.0994,0.155,117.353,48,210493,1
I'm Scum,IDLES,4VJI2lzbzxiWakC9P35TZP,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'modern rock']",0.533,0.851,B,-3.657,0.0627,0.00214,0.000234,0.138,0.485,116.03,59,189976,1
Tunnel Vision,Crack Cloud,7D4SQkdbgxo5eJwLDGhch6,Rafa,4kebReDa3toTNtqilYqzu0,"['canadian post-punk', 'crank wave']",0.709,0.647,C#,-6.566,0.051,0.000359,0.155,0.0917,0.645,150.023,19,277653,0
Dark Days,Yard Act,1YptJwVc5cXAH1hul0nzXw,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.628,0.855,E,-6.967,0.234,0.000668,0.0,0.107,0.897,130.061,0,185248,0
The Trapper’s Pelts,Yard Act,0lghfRjJQukms4h1F3Fbjr,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.592,0.883,B,-6.426,0.148,0.0066,0.0716,0.266,0.672,98.137,0,238190,0
Serafina,BAMBARA,27CYEYuv9r4MlLj4pHYn4b,Rafa,4kebReDa3toTNtqilYqzu0,"['american post-punk', 'brooklyn indie', 'crank wave']",0.145,0.898,A,-5.163,0.0907,0.00065,0.585,0.318,0.261,179.838,0,237280,0
Sunglasses - Edit,"Black Country, New Road",449tx8bd5PFEw5dT0KPpLz,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'indie rock', 'london indie', 'uk post-punk revival']",0.421,0.585,A,-5.669,0.0688,0.181,0.0,0.251,0.272,116.731,0,276002,0
Grounds,IDLES,6jYxxjpNcjglJbAyoxdNQO,Rafa,4kebReDa3toTNtqilYqzu0,"['bristol indie', 'crank wave', 'modern rock']",0.562,0.537,G,-6.273,0.073,0.00623,0.0,0.316,0.465,100.757,51,188715,1
Drab Measure,Crack Cloud,30oxQP7jp2w3FMHdx85XEz,Rafa,4kebReDa3toTNtqilYqzu0,"['canadian post-punk', 'crank wave']",0.735,0.925,A,-5.8,0.0928,0.128,0.832,0.11,0.906,169.974,36,280320,0
Her Hippo,Dry Cleaning,2HOYi7C1zGWQZCZMXy0ME3,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.477,0.692,D,-5.908,0.0295,0.00142,0.741,0.122,0.664,131.424,37,278026,0
Unsmart Lady,Dry Cleaning,3iY8QI12kti4hVZYMZvsbd,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.428,0.794,F,-5.415,0.0318,0.000565,0.673,0.0872,0.485,94.091,37,182413,0
Scratchcard Lanyard,Dry Cleaning,0VhE2J8chLtqwpTCXvRlOz,Rafa,4kebReDa3toTNtqilYqzu0,"['crank wave', 'uk post-punk revival']",0.536,0.838,B,-5.011,0.038,0.00169,0.16,0.0787,0.78,151.441,25,246600,0
